name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
pune,2023-03-14,92.9,65,81.1,90.2,65,79.6,48.8,35.6,0,0,0,,0,0,9.8,8.5,57.7,1010.4,48.7,11.1,277.3,24.1,10,10,2023-03-14T06:44:01,2023-03-14T18:44:05,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-15,91.6,67.4,80.2,88.7,67.4,79.1,50.2,38.5,0.039,100,4.17,rain,0,0,10.3,6.9,59.5,1008.9,87.6,11.2,174,14.9,7,10,2023-03-15T06:43:13,2023-03-15T18:44:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-03-16,86.2,64.2,74.4,85.4,64.2,74.1,57.6,59.3,0.157,100,4.17,rain,0,0,15.9,12.5,88.2,1011.1,63,10.7,226.5,19.4,9,10,2023-03-16T06:42:24,2023-03-16T18:44:35,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-03-17,87.1,60.5,74.4,84.8,60.5,74,57.1,58.7,0.004,100,4.17,rain,0,0,9.4,9.4,191.8,1011.3,71.3,11.1,195.7,16.9,9,10,2023-03-17T06:41:35,2023-03-17T18:44:50,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-03-18,87.1,63.2,75.6,85.3,63.2,75.2,56.5,55.3,0.02,100,16.67,rain,0,0,15,9.8,308.2,1010,30.7,11.2,219.5,18.7,10,10,2023-03-18T06:40:46,2023-03-18T18:45:04,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-03-19,87.9,60.5,74.1,84.4,60.5,73.3,51.8,52.1,0,0,0,,0,0,15.2,14.1,275.1,1009.7,5,11.5,300,25.9,10,10,2023-03-19T06:39:57,2023-03-19T18:45:18,0.91,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-20,86.6,62.9,73.2,83.4,62.9,72.6,52.4,54.5,0,0,0,,0,0,16.6,14.8,281.5,1009.2,15.3,11.5,298.1,25.7,10,10,2023-03-20T06:39:08,2023-03-20T18:45:32,0.95,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-21,84.2,63.2,72.2,83.2,63.2,72.1,57.3,62.5,0.016,100,4.17,rain,0,0,12.3,11.6,272.6,1010.2,32.6,11.3,215.3,18.7,10,10,2023-03-21T06:38:18,2023-03-21T18:45:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-03-22,85.7,60.2,73.6,83.7,60.2,73,54.5,56.1,0,0,0,,0,0,12.5,14.3,295.2,1010.8,38.9,11.5,297.2,25.6,10,10,2023-03-22T06:37:29,2023-03-22T18:46:00,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-23,87.8,63.8,74.8,86,63.8,74.2,55,54,0,0,0,,0,0,13.6,13.6,292,1010.7,20.8,11.5,297.3,25.6,10,10,2023-03-23T06:36:39,2023-03-23T18:46:14,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-24,90.8,60.2,76.2,87.4,60.2,75.2,53.3,50.6,0,0,0,,0,0,19.2,16.8,303.9,1010.6,26.6,11.5,304,26.5,10,10,2023-03-24T06:35:49,2023-03-24T18:46:28,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-25,91.5,60.9,76.4,87.7,60.9,75.1,46.9,42.3,0,0,0,,0,0,15.2,13.6,273.2,1011.3,8.7,11.5,308.8,26.7,10,10,2023-03-25T06:34:59,2023-03-25T18:46:41,0.11,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-26,92.6,56.6,75.4,88.3,56.6,74.2,46.8,43,0,0,0,,0,0,14.8,14.3,275.8,1011.4,26.8,11.5,311.6,27,10,10,2023-03-26T06:34:10,2023-03-26T18:46:55,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-27,91.7,60.2,75.7,87.4,60.2,74.4,47.4,45.6,0,0,0,,0,0,11.2,10.3,290.8,1011.2,74.6,11.5,315.8,27.2,10,10,2023-03-27T06:33:20,2023-03-27T18:47:08,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-28,93.4,60.5,77.3,89.4,60.5,76,51.7,48.9,0,0,0,,0,0,13.6,10.5,275.6,1010.3,30.4,11.5,310.7,26.6,10,10,2023-03-28T06:32:30,2023-03-28T18:47:22,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-29,95.2,62.7,78.8,90.5,62.7,77.5,51.2,45.2,0,0,0,,0,0,15.2,15.9,254.8,1010.4,46.9,11.5,311.8,26.8,10,10,2023-03-29T06:31:41,2023-03-29T18:47:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-30,89.9,61.4,75.8,88.5,61.4,75.1,53.6,50.1,0,0,0,,0,0,12.8,12.8,260.8,1010.6,23.5,11.5,310,26.8,10,10,2023-03-30T06:30:51,2023-03-30T18:47:49,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-31,89,63.8,76,88,63.8,75.6,58.5,57.9,0,0,0,,0,0,14.8,15,274.8,1010.1,40.7,11.5,290.8,25.1,10,10,2023-03-31T06:30:02,2023-03-31T18:48:02,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-01,92,62,77.6,87.6,62,76.2,46.5,44.7,0,0,0,,0,0,16.6,12.1,296.9,1010.5,33,11.5,320.2,27.7,10,10,2023-04-01T06:29:13,2023-04-01T18:48:16,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-02,92.9,61.4,77.2,89.3,61.4,76,53,50.5,0,0,0,,0,0,14.5,14.5,267.2,1010.1,22,11.5,312.8,26.8,10,10,2023-04-02T06:28:24,2023-04-02T18:48:29,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-03,93.3,63.9,77.6,90,63.9,76.6,54.9,52.7,0,0,0,,0,0,10.7,9.4,285.8,1009.6,17.6,11.5,313.9,27,10,10,2023-04-03T06:27:35,2023-04-03T18:48:43,0.41,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-04,96.5,68.1,81,94.1,68.1,80.1,57.6,51.3,0,0,0,,0,0,13.6,13.4,302.3,1010,9.3,11.5,308.2,26.6,10,10,2023-04-04T06:26:46,2023-04-04T18:48:57,0.44,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-05,96.9,67.7,81.9,94.6,67.7,80.7,55.9,46.1,0,0,0,,0,0,10.5,8.7,307.8,1010.1,30.3,11.5,244.8,21.2,10,10,2023-04-05T06:25:58,2023-04-05T18:49:10,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-06,98.3,68.1,82.4,95.5,68.1,81.2,53.9,40.6,0.004,100,4.17,rain,0,0,13.4,8.5,2.7,1010.3,41.9,12,200.5,17.4,10,10,2023-04-06T06:25:10,2023-04-06T18:49:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-07,94.4,69.9,83,92.5,69.9,82.1,55,40.8,0.032,100,16.67,rain,0,0,13,11.9,82.7,1011.5,54.9,11.4,220.1,19,9,10,2023-04-07T06:24:22,2023-04-07T18:49:38,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-08,92,72.2,79,92.1,72.2,78.9,60.1,53.8,0.02,100,4.17,rain,0,0,16.1,12.5,110.4,1014,61.4,11.2,173.2,14.9,9,10,2023-04-08T06:23:34,2023-04-08T18:49:52,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-09,97.4,69.2,81.9,97.5,69.2,81.3,58.8,49,0.276,100,8.33,rain,0,0,9.8,11.9,109.7,1013.9,51.7,11.2,256.2,22.3,9,10,2023-04-09T06:22:47,2023-04-09T18:50:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-10,97,68.3,84.9,96.1,68.3,84,57.7,44,0,0,0,,0,0,10.1,9.4,80.5,1011.8,30.3,11.5,292.5,25.6,10,10,2023-04-10T06:22:00,2023-04-10T18:50:21,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-11,101,69.9,85.4,98.7,69.9,84.6,56,39.7,0,0,0,,0,0,15.7,14.3,332.8,1012.1,24.3,12,282.3,24.3,10,10,2023-04-11T06:21:14,2023-04-11T18:50:35,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-12,100.6,71,86.9,99.4,71,85.8,55.6,38.9,0,0,0,,0,0,13,9.6,30.4,1011.4,31.9,11.5,307,26.5,10,10,2023-04-12T06:20:28,2023-04-12T18:50:50,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-13,98.8,69.2,86.7,96.6,69.2,85,54.3,37.3,0.945,100,4.17,rain,0,0,17.7,13.2,341.4,1011.3,85.2,11.5,238.7,20.5,10,10,2023-04-13T06:19:42,2023-04-13T18:51:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-14,96.5,68.1,83.6,95.3,68.1,82.5,55.3,41.5,0.087,100,8.33,rain,0,0,19.9,12.3,42.4,1011.6,86.4,11.2,175.4,15.2,9,10,2023-04-14T06:18:57,2023-04-14T18:51:20,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-15,98.7,71,81.6,97.4,71,80.9,56.6,45.9,0.079,100,4.17,rain,0,0,19.5,17.9,33.4,1011.6,52.8,11.4,222.5,19.2,10,10,2023-04-15T06:18:12,2023-04-15T18:51:35,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-16,95.1,66.3,81.7,92.9,66.3,81.1,57.1,46.7,0.02,100,4.17,rain,0,0,17.4,14.1,110.8,1010.2,35.9,11.2,223,19.3,10,10,2023-04-16T06:17:28,2023-04-16T18:51:51,0.86,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-17,98.8,68.1,85.1,97.3,68.1,83.6,53.6,38.6,0,0,0,rain,0,0,11.6,11.6,57.1,1009.6,31.1,11.5,289.4,24.9,10,10,2023-04-17T06:16:44,2023-04-17T18:52:06,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-18,101,68.6,85.8,98.7,68.6,84.3,54.1,38.4,0.02,100,8.33,rain,0,0,28.4,20.4,7.7,1010.5,28.8,11.3,293.9,25.4,10,10,2023-04-18T06:16:01,2023-04-18T18:52:22,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-19,102.3,69.9,87.4,99.3,69.9,85.8,53,34.7,0.016,100,8.33,rain,0,0,13.4,10.1,55.7,1008.5,20,11.2,281.1,24.4,10,10,2023-04-19T06:15:18,2023-04-19T18:52:38,0.97,Rain,Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-20,100.1,71.7,85.5,98.1,71.7,84.2,53.8,36.6,0.039,100,4.17,rain,0,0,15.7,11,297.1,1006.4,28.6,11.5,279.4,23.9,10,10,2023-04-20T06:14:36,2023-04-20T18:52:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-21,97,65.6,83.2,93.8,65.6,81.5,48.6,33.6,0,0,0,,0,0,15.2,16.1,292.5,1006.9,4,11.5,319,27.6,10,10,2023-04-21T06:13:55,2023-04-21T18:53:11,0.04,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-22,93.3,62.9,80.5,89.8,62.9,79.3,51.3,39.2,0,0,0,,0,0,14.3,15,279,1007.5,4.5,11.5,318.5,27.7,10,10,2023-04-22T06:13:14,2023-04-22T18:53:28,0.07,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-23,95.1,66.8,80.4,92,66.8,79.5,54.8,45.4,0,0,0,,0,0,14.1,15,299.2,1007.6,14.2,12.1,316.8,27.5,10,10,2023-04-23T06:12:34,2023-04-23T18:53:45,0.1,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-24,98.3,67.7,83.7,96.3,67.7,82.3,52.3,39.2,0,0,0,,0,0,11.9,11.4,299.2,1007.8,49.8,11.5,307.6,26.5,10,10,2023-04-24T06:11:54,2023-04-24T18:54:02,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-25,98.3,68.6,83.9,100.4,68.6,83.2,55.9,45.3,0,0,0,,0,0,15.9,18.3,266.7,1008,39.2,11.5,313.4,27,10,30,2023-04-25T06:11:16,2023-04-25T18:54:20,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-26,95.1,70.1,81.2,93.1,70.1,80.5,60.7,55.9,0,0,0,,0,0,15,16.1,255.9,1008.5,52.8,11.5,295.2,25.5,10,15,2023-04-26T06:10:38,2023-04-26T18:54:38,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-04-27,95.4,70.4,81.4,94.7,70.4,81.1,60.6,53.6,0.004,100,4.17,rain,0,0,14.1,15.4,269.7,1008.9,39.4,11.3,298.8,25.8,10,10,2023-04-27T06:10:00,2023-04-27T18:54:56,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-28,91.6,71.9,81.7,91.7,71.9,81.8,61.2,51.8,0.02,100,12.5,rain,0,0,12.1,11.2,275.1,1009.7,34.2,11.2,213.2,18.5,9,10,2023-04-28T06:09:23,2023-04-28T18:55:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-29,93.3,71,80.5,93.3,71,80.3,61.3,54.9,0.036,100,29.17,rain,0,0,15.2,13.2,258.3,1009,24.7,11,274.9,23.7,10,10,2023-04-29T06:08:48,2023-04-29T18:55:32,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-04-30,92.5,68.3,79.4,91.3,68.3,78.8,58.9,53.7,0,0,0,,0,0,18.3,15.7,274.7,1007.7,31.7,11.5,318.4,27.6,10,10,2023-04-30T06:08:12,2023-04-30T18:55:51,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-01,92.9,68.1,79.1,89.3,68.1,78.1,55.6,50,0,0,0,,0,0,13,16.1,276.7,1007.6,18.5,11.5,319.9,27.6,10,10,2023-05-01T06:07:38,2023-05-01T18:56:10,0.36,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-02,87.5,66.8,77.5,87.7,66.8,77.5,61.1,59.1,0.04,100,20.83,rain,0,0,12.1,8.5,283.6,1008.5,57.4,11.5,175.9,15.1,9,10,2023-05-02T06:07:04,2023-05-02T18:56:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-05-03,92,69.5,78.2,91.7,69.5,77.9,61.5,60.2,0.197,100,8.33,rain,0,0,13.9,13.4,279.9,1009.6,42.9,11.5,242,20.8,10,10,2023-05-03T06:06:32,2023-05-03T18:56:49,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-05-04,91.7,68.1,77.9,90.6,68.1,77.8,62.3,61.6,0.059,100,8.33,rain,0,0,15,11.9,284.2,1009.2,70.8,11.1,189.4,16.2,9,10,2023-05-04T06:06:00,2023-05-04T18:57:09,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-05-05,94.7,71.7,80.4,94.2,71.7,80.6,63.3,58.4,0.032,100,20.83,rain,0,0,12.3,12.5,278.9,1008.3,71.6,11.3,248.4,21.7,10,10,2023-05-05T06:05:29,2023-05-05T18:57:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-05-06,93.8,72.1,81,95.3,72.1,81.8,64.8,60.1,0.008,100,4.17,rain,0,0,14.5,8.9,277.6,1008.2,59.4,11.5,232.1,20.2,9,10,2023-05-06T06:04:59,2023-05-06T18:57:49,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-05-07,93.4,72.9,78.4,97.1,72.9,79.2,66.7,68.7,0.028,100,8.33,rain,0,0,7.8,5.6,255,1008.8,79,11,22.1,1.7,1,10,2023-05-07T06:04:29,2023-05-07T18:58:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-05-08,95.2,73.7,81.3,98.3,73.7,82,67.6,66.4,0.354,100,4.17,rain,0,0,11.2,9.2,275.8,1007.7,74.3,11.5,227.5,19.6,10,30,2023-05-08T06:04:01,2023-05-08T18:58:31,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-05-09,96.1,77.1,84.9,99.6,77.1,86.5,67,58.4,0.032,100,16.67,rain,0,0,12.1,11.9,337.8,1007.8,73.7,11.2,251.1,21.7,10,30,2023-05-09T06:03:33,2023-05-09T18:58:52,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-05-10,102.4,78.2,88,101,78.2,88.8,62.6,48,0,0,0,,0,0,11.4,7.2,334.9,1007.1,67.5,11.5,287.6,24.9,9,10,2023-05-10T06:03:07,2023-05-10T18:59:13,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-11,104.6,74.6,88.8,101.4,74.6,88.6,60.2,44.4,0,0,0,,0,0,14.5,10.5,289.8,1007.5,49.5,11.5,305.9,26.4,10,30,2023-05-11T06:02:41,2023-05-11T18:59:34,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-12,104.1,76.7,88.9,101.3,76.7,88.5,59.9,42.5,0,0,0,,0,0,15.9,15,279.7,1007.8,33.4,11.5,320.5,27.5,10,30,2023-05-12T06:02:17,2023-05-12T18:59:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-13,100.1,75.6,86.2,100.6,75.6,86.2,61.4,47,0,0,0,,0,0,17.4,15.4,275,1008.9,22.8,11.3,318.4,27.2,10,10,2023-05-13T06:01:53,2023-05-13T19:00:18,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-14,98.3,73.7,84.5,97.5,73.7,83.8,59.1,45.6,0,0,0,,0,0,17.7,16.6,272.3,1008.2,5.3,11.6,320.6,27.6,10,10,2023-05-14T06:01:30,2023-05-14T19:00:40,0.81,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-15,95.2,72.4,83.3,96.6,72.4,83.6,64,56.4,0,0,0,,0,0,14.1,16.6,277.3,1009.1,8.8,11.5,318,27.3,10,10,2023-05-15T06:01:08,2023-05-15T19:01:02,0.84,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-16,95.2,71.7,82.7,94.5,71.7,82.4,62.8,56.4,0,0,0,,0,0,14.8,17,282.4,1010.7,6.3,11.1,321.3,27.8,10,10,2023-05-16T06:00:47,2023-05-16T19:01:24,0.88,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-17,100.1,72.2,85.1,97.1,72.2,84.2,58.5,47.6,0,0,0,,0,0,18.1,16.8,297.1,1010.5,4.2,11.5,323.3,27.9,10,10,2023-05-17T06:00:28,2023-05-17T19:01:46,0.91,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-18,101,73.1,85.8,98,73.1,85.6,60.8,48.9,0,0,0,,0,0,16.1,17.2,301.2,1011.5,7.2,11.5,318.6,27.4,10,10,2023-05-18T06:00:09,2023-05-18T19:02:09,0.95,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-19,102.3,75.3,87.7,98.5,75.3,86.7,57.8,41.7,0,0,0,,0,0,15.7,17.4,297.4,1009.8,3.9,11.5,320.8,27.5,10,10,2023-05-19T05:59:51,2023-05-19T19:02:32,0,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-20,100.5,73.8,86.2,97.1,73.8,85.4,59.4,45.7,0,0,0,,0,0,14.8,18.1,287.7,1009.3,5.2,11.5,317.5,27.1,10,10,2023-05-20T05:59:34,2023-05-20T19:02:54,0.02,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-21,100.5,72.9,85.3,100,72.9,85.1,61.7,50.2,0,0,0,,0,0,14.3,17.2,282,1009.8,10.3,11.5,300.9,25.8,10,10,2023-05-21T05:59:18,2023-05-21T19:03:17,0.05,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-22,100.1,74,85.2,100.4,74,85.2,61.8,49.2,0,0,0,,0,0,17.2,16.1,286.5,1010.7,13.7,11.5,288.3,24.6,10,10,2023-05-22T05:59:03,2023-05-22T19:03:40,0.08,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-23,103.7,75.3,87,101.9,75.3,86.1,56.4,38.9,0,0,0,,0,0,17,16.1,303.7,1010.3,13.8,11.5,307.3,26.3,10,10,2023-05-23T05:58:50,2023-05-23T19:04:03,0.12,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-24,98.7,72.9,84.6,100,72.9,84.6,62,50.7,0,0,0,,0,0,15.2,17.2,277.8,1010.4,8.3,11.5,313.1,26.9,10,10,2023-05-24T05:58:37,2023-05-24T19:04:26,0.15,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-25,96.1,72.8,83.1,97.4,72.8,83.2,63.6,55.9,0,0,0,,0,0,15.4,15,271,1011,12.2,11.5,315.3,27.2,10,10,2023-05-25T05:58:25,2023-05-25T19:04:48,0.18,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-26,95.1,72.6,82.7,98.4,72.6,83.8,66.2,60.7,0,0,0,,0,0,18.8,14.8,267.7,1011.3,9.3,11.5,314.5,27.2,10,30,2023-05-26T05:58:14,2023-05-26T19:05:11,0.21,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-27,95.6,70.6,81.8,98.7,70.6,82.2,64.1,58.7,0,0,0,,0,0,12.5,15.7,275.7,1010.7,5.8,11.5,318.1,27.4,10,30,2023-05-27T05:58:05,2023-05-27T19:05:34,0.25,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-28,98.3,71.3,83.8,99.7,71.3,83.8,63,54.9,0,0,0,,0,0,14.3,16.1,289.3,1009.2,5.2,11.5,315,27.2,10,30,2023-05-28T05:57:56,2023-05-28T19:05:57,0.28,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-29,100.5,72.6,84.3,100,72.6,84.2,63,54.8,0.157,100,4.17,rain,0,0,15.4,12.5,301.9,1009.1,20.3,11.3,293.7,25.2,10,60,2023-05-29T05:57:48,2023-05-29T19:06:19,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-05-30,101,73.5,85.7,100,73.5,86.2,62.8,52.3,0,0,0,,0,0,13.9,12.8,307,1009.2,15.8,11.5,290.7,25.2,10,60,2023-05-30T05:57:41,2023-05-30T19:06:42,0.34,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-05-31,102.4,74.6,86.9,100.4,74.6,87.2,62.6,49.3,0.051,100,8.33,rain,0,0,13.4,13.9,289.2,1008.8,46.6,11.5,270,23.3,10,30,2023-05-31T05:57:36,2023-05-31T19:07:04,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-06-01,102.8,73.7,86.5,99.4,73.7,86.1,60.2,45.8,0.275,100,8.33,rain,0,0,15.4,15,289.9,1008.6,33.2,11.3,274.7,23.6,10,30,2023-06-01T05:57:31,2023-06-01T19:07:26,0.41,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-06-02,96.9,71.9,84,98.1,71.9,83.6,61.6,52.7,0,0,0,,0,0,14.8,15.9,283,1009.3,9.3,11.5,319.8,27.6,10,10,2023-06-02T05:57:27,2023-06-02T19:07:48,0.44,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
