Date,Time,SM_4,SM_INI,ST_4,temp,humidity,precip,windspeed,cloudcover,conditions
02-03-2022,07:00,35,35.1,8.1,4.4,82.89,0,1.5,0,Clear
02-03-2022,08:00,34.9,35,8,9.5,68.62,0,0,0,Clear
02-03-2022,09:00,35,35,7.9,13.9,45.06,0,6.7,0,Clear
02-03-2022,10:00,34.9,35,7.9,16.1,40.4,0,6.7,0,Clear
02-03-2022,11:00,34.8,34.9,8.1,18.2,35.85,0,7.6,0,Clear
02-03-2022,12:00,34.9,35,8.5,19.5,31.62,0,3.9,0,Clear
02-03-2022,13:00,34.7,34.9,8.9,21.5,29.02,0,9.9,0,Clear
02-03-2022,14:00,34.8,34.8,9.3,22.8,25.39,0,8.8,0,Clear
02-03-2022,15:00,34.9,34.9,9.8,24.1,21.81,0,11.8,0,Clear
02-03-2022,16:00,34.7,34.7,10.2,24,20.39,0,8.8,0,Clear
02-03-2022,17:00,34.7,34.8,10.5,22.9,23.37,0,10,0,Clear
02-03-2022,18:00,34.7,34.9,10.7,20.8,21.41,0,0.5,0,Clear
02-03-2022,19:00,34.7,34.7,10.7,16.1,38.66,0,0,0,Clear
02-03-2022,20:00,34.7,34.7,10.7,14,45.19,0,6,0,Clear
02-03-2022,21:00,34.7,34.7,10.6,13,46.34,0,2.7,0,Clear
02-03-2022,22:00,34.8,34.7,10.4,11.4,56.43,0,6.2,0,Clear
02-03-2022,23:00,34.7,34.7,10.3,10.8,56.86,0,0,0,Clear
03-03-2022,00:00,34.6,34.7,10.1,9.3,63.68,0,4.9,0,Clear
03-03-2022,01:00,34.6,34.8,10,8.4,67.05,0,0,0,Clear
03-03-2022,02:00,34.6,34.7,9.8,8.2,67.98,0,1.5,0,Clear
03-03-2022,03:00,34.5,34.6,9.7,6.8,75.72,0,1.5,0,Clear
03-03-2022,04:00,34.5,34.6,9.5,6.3,79.65,0,2.2,0,Clear
03-03-2022,05:00,34.5,34.6,9.4,5.7,81.67,0,1.5,0,Clear
03-03-2022,06:00,34.6,34.5,9.2,5.1,86.01,0,0,0,Clear
03-03-2022,07:00,34.6,34.5,9.1,5.5,87.43,0,1.5,0,Clear
03-03-2022,08:00,34.6,34.5,8.9,10.9,72.64,0,1.5,0,Clear
03-03-2022,09:00,34.4,34.6,8.8,15.3,46.88,0,0,0,Clear
03-03-2022,10:00,34.5,34.6,8.9,18.2,35.46,0,7.1,0,Clear
03-03-2022,11:00,34.4,34.6,9.1,21,30.91,0,7.1,0,Clear
03-03-2022,12:00,34.3,34.4,9.4,22.6,25.99,0,11.6,0,Clear
03-03-2022,13:00,34.3,34.5,9.7,23.7,24.88,0,11.2,0,Clear
03-03-2022,14:00,34.2,34.4,10.2,24.6,22.18,0,14.1,0,Clear
03-03-2022,15:00,34.2,34.3,10.6,25.2,22.26,0,6.4,0,Clear
03-03-2022,16:00,34.2,34.3,11,25.3,21.79,0,10.9,0,Clear
03-03-2022,17:00,34.1,34.2,11.2,24.3,23.39,0,7.6,0,Clear
03-03-2022,18:00,34.2,34.2,11.4,21.4,27.53,0,0,0,Clear
03-03-2022,19:00,34.2,34.2,11.5,17.9,40.69,0,1.5,0,Clear
03-03-2022,20:00,34,34.1,11.4,14.7,52.31,0,0,0,Clear
03-03-2022,21:00,34.3,34.2,11.3,14,53.09,0,0,0,Clear
03-03-2022,22:00,34.2,34.2,11.2,13,59.85,0,2.7,0,Clear
03-03-2022,23:00,34.1,34,11,11.8,64.12,0,2.2,0,Clear
04-03-2022,00:00,34.1,34.3,10.9,10.5,68.43,0,2.7,0,Clear
04-03-2022,01:00,34.1,34.2,10.7,9.1,75.24,0,2.2,0,Clear
04-03-2022,02:00,34.2,34.1,10.6,8.8,77.7,0,4.9,0,Clear
04-03-2022,03:00,34.1,34.1,10.4,8.9,74.16,0,6.2,0,Clear
04-03-2022,04:00,34.2,34.1,10.3,8.6,77.04,0,6.8,0,Clear
04-03-2022,05:00,34,34.2,10.1,7.7,83.4,0,1.5,0,Clear
04-03-2022,06:00,34,34.1,10,7.5,85.46,0,0,0,Clear
04-03-2022,07:00,33.9,34.2,9.8,7.4,88.23,0,0,7.8,Clear
04-03-2022,08:00,34,34,9.7,11.8,71.57,0,1.5,7.8,Clear
04-03-2022,09:00,33.9,34,9.6,16.5,53.61,0,9.2,7.8,Clear
04-03-2022,10:00,33.9,33.9,9.7,20.3,38.12,0,11.8,7.8,Clear
04-03-2022,11:00,33.9,34,9.8,22.2,35.02,0,14.8,7.8,Clear
04-03-2022,12:00,33.7,33.9,10.1,23.7,32.45,0,18.5,7.8,Clear
04-03-2022,13:00,33.7,33.9,10.5,25.2,29.27,0,16.8,14.2,Clear
04-03-2022,14:00,33.7,33.9,10.9,26,26.83,0,12.4,7.8,Clear
04-03-2022,15:00,33.7,33.7,11.3,26.5,24.16,0,13.8,7.8,Clear
04-03-2022,16:00,33.5,33.7,11.6,26.1,25.18,0,14.2,14.2,Clear
04-03-2022,17:00,33.5,33.7,11.8,24.3,29.13,0,12.7,25.3,Partially cloudy
04-03-2022,18:00,33.6,33.7,12,22.6,31.04,0,2.9,28.5,Partially cloudy
04-03-2022,19:00,33.7,33.5,12,20,40.28,0,7,45.5,Partially cloudy
04-03-2022,20:00,33.6,33.5,12,18,46.78,0,7.3,28.5,Partially cloudy
04-03-2022,21:00,33.5,33.6,11.9,17.5,47.08,0,10.6,45.5,Partially cloudy
04-03-2022,22:00,33.6,33.7,11.8,16.3,50.38,0,7.3,42.3,Partially cloudy
04-03-2022,23:00,33.4,33.6,11.7,16.1,48.09,0,11.4,56.2,Partially cloudy
05-03-2022,00:00,33.4,33.5,11.6,16.6,49.51,0,13.6,25.3,Partially cloudy
05-03-2022,01:00,33.4,33.6,11.5,16.2,53.89,0,13.1,17,Clear
05-03-2022,02:00,33.6,33.4,11.4,15.9,57.77,0,17.2,0,Clear
05-03-2022,03:00,33.3,33.4,11.4,15.4,60.54,0,13.4,0,Clear
05-03-2022,04:00,33.6,33.4,11.3,14.4,63.74,0,12.5,55,Partially cloudy
05-03-2022,05:00,33.4,33.6,11.3,13.8,67.33,0,11,0,Clear
05-03-2022,06:00,33.5,33.3,11.2,13.2,70.42,0,17,7.8,Clear
05-03-2022,07:00,33.5,33.6,11.1,13.1,73.52,0,10,14.2,Clear
05-03-2022,08:00,33.3,33.4,11.1,15.8,64.29,0,15.4,53.8,Partially cloudy
05-03-2022,09:00,33.4,33.5,11,17.9,56.72,0,20.5,17.5,Clear
05-03-2022,10:00,33.3,33.5,11.1,20.2,51.99,0,23.9,51,Partially cloudy
05-03-2022,11:00,33.2,33.3,11.2,22.1,52.56,0,24.7,89,Partially cloudy
05-03-2022,12:00,33.2,33.4,11.4,23.1,48.5,0,24.8,90,Partially cloudy
05-03-2022,13:00,33,33.3,11.6,24.3,44.79,0,23.6,90,Partially cloudy
05-03-2022,14:00,33,33.2,11.8,24.2,42.69,0,26.3,95.8,Overcast
05-03-2022,15:00,32.9,33.2,12,24.5,40.02,0,27.3,89,Partially cloudy
05-03-2022,16:00,32.9,33,12.2,25.2,38.7,0,26.1,50,Partially cloudy
05-03-2022,17:00,32.8,33,12.4,24.1,40.62,0,18.9,19.1,Clear
05-03-2022,18:00,32.9,32.9,12.5,21.8,46.19,0,9.5,33.4,Partially cloudy
05-03-2022,19:00,32.8,32.9,12.5,19.8,54.51,0,6.9,96.8,Overcast
05-03-2022,20:00,32.9,32.8,12.5,18.5,59.85,0,12.8,47.2,Partially cloudy
05-03-2022,21:00,32.8,32.9,12.4,19.4,58.91,0,16,12.6,Clear
05-03-2022,22:00,32.8,32.8,12.4,19.5,58.85,0,17.5,16.4,Clear
05-03-2022,23:00,32.8,32.9,12.3,19.2,59.14,0,18.2,0,Clear
06-03-2022,00:00,32.8,32.8,12.3,17.3,66.57,0,17.7,7.8,Clear
06-03-2022,01:00,32.7,32.8,12.3,18,63.59,0,18.1,0,Clear
06-03-2022,02:00,32.7,32.8,12.3,17.2,66.61,0,14.6,0,Clear
06-03-2022,03:00,32.7,32.8,12.2,16.6,66.23,0,15.5,0,Clear
06-03-2022,04:00,32.7,32.7,12.2,15,75.5,0,11.7,25.6,Partially cloudy
06-03-2022,05:00,32.7,32.7,12.1,14.9,78.66,0,14.6,9.7,Clear
06-03-2022,06:00,32.6,32.7,12.1,15.4,79.02,0,17.1,14.2,Clear
06-03-2022,07:00,32.6,32.7,12,15.9,81.36,0,15.8,31.2,Partially cloudy
06-03-2022,08:00,32.6,32.7,12,18.4,71.75,0,11,95.8,Overcast
06-03-2022,09:00,32.6,32.6,12,20.4,66.02,0,14.2,85.2,Partially cloudy
06-03-2022,10:00,32.4,32.6,12,22.8,59.32,0,19.7,39.9,Partially cloudy
06-03-2022,11:00,32.5,32.6,12.2,23.1,61.4,0,26.9,77.9,Partially cloudy
06-03-2022,12:00,32.3,32.6,12.4,23.6,60.19,0,27.2,36.1,Partially cloudy
06-03-2022,13:00,32.3,32.4,12.7,24.3,56.01,0,26.1,89,Partially cloudy
06-03-2022,14:00,32.1,32.5,13,25.3,51.07,0,24.1,53.8,Partially cloudy
06-03-2022,15:00,32.2,32.3,13.3,26.4,45.11,0,23.2,31.2,Partially cloudy
06-03-2022,16:00,32.1,32.3,13.5,25.7,45.58,0,26.1,39.9,Partially cloudy
06-03-2022,17:00,32,32.1,13.6,24.2,57.02,0,28.1,36.1,Partially cloudy
06-03-2022,18:00,31.9,32.2,13.7,22.6,64.09,0,17.1,69.2,Partially cloudy
06-03-2022,19:00,31.9,32.1,13.7,21.6,67.79,0,13.2,96.8,Overcast
06-03-2022,20:00,32,32,13.7,20,72.68,0,11.1,43.5,Partially cloudy
06-03-2022,21:00,31.7,31.9,13.7,19.5,72.93,0,10.6,36.1,Partially cloudy
06-03-2022,22:00,31.8,31.9,13.7,19.1,74.55,0,14.6,19.1,Clear
06-03-2022,23:00,31.8,32,13.6,20.6,67.89,0,22.4,0,Clear
07-03-2022,00:00,31.8,31.7,13.6,20,70.74,0,22.5,0,Clear
07-03-2022,01:00,31.9,31.8,13.5,19.2,73.96,0,20.9,0,Clear
07-03-2022,02:00,31.8,31.8,13.5,19.2,74.27,0,21.1,0,Clear
07-03-2022,03:00,31.8,31.8,13.5,19.5,78.67,0,23,98.9,Overcast
07-03-2022,04:00,31.8,31.9,13.4,19.4,82.72,0,23.1,100,Overcast
07-03-2022,05:00,31.8,31.8,13.4,19.1,86.05,0,25.2,100,Overcast
07-03-2022,06:00,31.6,31.8,13.4,19.4,86.08,0,32,100,Overcast
07-03-2022,07:00,31.7,31.8,13.4,20,83.76,0,28.4,96.8,Overcast
07-03-2022,08:00,31.7,31.8,13.5,21.1,77.31,0,31.4,100,Overcast
07-03-2022,09:00,31.6,31.6,13.5,21.6,75.66,0,34.8,100,Overcast
07-03-2022,10:00,32.9,31.7,13.6,17.7,94.82,2.062,22.5,100,"Rain, Overcast"
07-03-2022,11:00,36,31.7,13.7,14.9,88.93,4.496,13.5,96.6,"Rain, Overcast"
07-03-2022,12:00,37.8,31.6,13.8,14.4,97.69,1.18,11.3,96.8,"Rain, Overcast"
07-03-2022,13:00,37.7,32.9,13.8,14.9,88.73,1.785,21.4,100,"Rain, Overcast"
07-03-2022,14:00,37.9,36,13.8,13.5,92.77,0,10.5,100,Overcast
07-03-2022,15:00,38.1,37.8,13.8,13.3,88.6,0,15.4,96.8,Overcast
07-03-2022,16:00,38.2,37.7,13.8,12.4,84.16,0.029,16.9,100,"Rain, Overcast"
07-03-2022,17:00,38.1,37.9,13.7,11.4,86.44,0,15.2,100,Overcast
07-03-2022,18:00,37.9,38.1,13.6,10.6,86.94,0,15.1,100,Overcast
07-03-2022,19:00,37.7,38.2,13.5,9.2,89.93,0,19.5,100,Overcast
07-03-2022,20:00,37.6,38.1,13.4,8.4,86.3,0.185,13.9,100,"Rain, Overcast"
07-03-2022,21:00,37.5,37.9,13.2,8,84.72,0,14.5,98.9,Overcast
07-03-2022,22:00,37.4,37.7,13.1,7.9,82.25,0,17.3,100,Overcast
07-03-2022,23:00,37.3,37.6,12.9,7.1,82.11,0,12.9,93.2,Overcast
08-03-2022,00:00,37.2,37.5,12.8,6.7,82,0,19.1,100,Overcast
08-03-2022,01:00,37.1,37.4,12.6,5.9,81.12,0,19.3,100,Overcast
08-03-2022,02:00,37.1,37.3,12.5,5.4,80.52,0,16.9,100,Overcast
08-03-2022,03:00,36.8,37.2,12.3,5.2,76.35,0,19,100,Overcast
08-03-2022,04:00,36.9,37.1,12.2,4.5,75.4,0,14.3,100,Overcast
08-03-2022,05:00,36.8,37.1,12,4.4,77.41,0,14.1,100,Overcast
08-03-2022,06:00,36.7,36.8,11.8,4.2,77.12,0,13.3,96.8,Overcast
08-03-2022,07:00,36.6,36.9,11.7,4.1,77.97,0,16,100,Overcast
08-03-2022,08:00,36.5,36.8,11.6,5.3,73.39,0,15.9,96.8,Overcast
08-03-2022,09:00,36.4,36.7,11.5,6.9,68.56,0,16,57.1,Partially cloudy
08-03-2022,10:00,36.3,36.6,11.4,8.3,65.14,0,10.7,19.1,Clear
08-03-2022,11:00,36.3,36.5,11.4,9.5,62.55,0,12.5,96.8,Overcast
08-03-2022,12:00,36.2,36.4,11.5,9.8,60.53,0,10.2,100,Overcast
08-03-2022,13:00,36.2,36.3,11.7,9.9,62.45,0,9.3,100,Overcast
08-03-2022,14:00,36,36.3,11.8,10.7,59.69,0,2.4,100,Overcast
08-03-2022,15:00,36.1,36.2,11.9,11,59.87,0,0.9,92,Overcast
08-03-2022,16:00,36,36.2,12,10.8,62.29,0,9.4,100,Overcast
08-03-2022,17:00,36,36,12,8,91.32,2.26,5.8,100,"Rain, Overcast"
08-03-2022,18:00,38.2,36.1,12,7.4,97.91,5.89,11.2,100,"Rain, Overcast"
08-03-2022,19:00,41.3,36,11.9,7.2,97.22,4.47,12.1,100,"Rain, Overcast"
08-03-2022,20:00,41.1,36,11.8,7,97.06,3.968,10.4,100,"Rain, Overcast"
08-03-2022,21:00,41.6,38.2,11.6,6.9,96.92,4.66,11.1,100,"Rain, Overcast"
08-03-2022,22:00,42.7,41.3,11.4,7.2,97.5,6.477,4.7,100,"Rain, Overcast"
08-03-2022,23:00,46.3,41.1,11,8.2,98.09,3.743,20.1,100,"Rain, Overcast"
09-03-2022,00:00,46.3,41.6,10.6,8.9,98.49,5.242,11.1,100,"Rain, Overcast"
09-03-2022,01:00,42.6,42.7,10.5,7.8,98.12,3.571,15.8,100,"Rain, Overcast"
09-03-2022,02:00,41,46.3,10.5,6.2,98.38,1.215,13.3,100,"Rain, Overcast"
09-03-2022,03:00,40,46.3,10.5,6,98.79,0.319,12.6,100,"Rain, Overcast"
09-03-2022,04:00,39.5,42.6,10.4,6,98.06,0.185,11.7,100,"Rain, Overcast"
09-03-2022,05:00,39.3,41,10.4,5.9,98.13,0.175,10.6,100,"Rain, Overcast"
09-03-2022,06:00,39,40,10.3,6,98.06,0,16.2,100,Overcast
09-03-2022,07:00,39,39.5,10.3,5.3,97.69,0,21.5,100,Overcast
09-03-2022,08:00,38.8,39.3,10.3,5.3,97.62,0,15.5,100,Overcast
09-03-2022,09:00,38.5,39,10.2,6.1,90.31,0,21.2,100,Overcast
09-03-2022,10:00,38.4,39,10.2,6.6,87.16,0,20.1,100,Overcast
09-03-2022,11:00,38.3,38.8,10.2,7.6,83.3,0,15,100,Overcast
09-03-2022,12:00,38.1,38.5,10.3,8.6,79.1,0,3.6,100,Overcast
09-03-2022,13:00,37.9,38.4,10.4,9,77.05,0,13.6,100,Overcast
09-03-2022,14:00,37.9,38.3,10.5,9.2,74.29,0,10.8,100,Overcast
09-03-2022,15:00,37.9,38.1,10.6,9.5,72.47,0,9.2,100,Overcast
09-03-2022,16:00,37.6,37.9,10.7,9.7,71.19,0,8.3,100,Overcast
09-03-2022,17:00,37.4,37.9,10.8,9.4,73.46,0,14.2,93.2,Overcast
09-03-2022,18:00,37.5,37.9,10.8,7.9,75.41,0,11.5,25.3,Partially cloudy
09-03-2022,19:00,37.3,37.6,10.8,6.6,82.5,0,7.9,25.3,Partially cloudy
09-03-2022,20:00,37.2,37.4,10.8,6.1,86.16,0,8.4,14.2,Clear
09-03-2022,21:00,37.2,37.5,10.7,5.2,91.18,0,0.5,69.2,Partially cloudy
09-03-2022,22:00,37.1,37.3,10.5,5.5,94.74,0,6.7,80.3,Partially cloudy
09-03-2022,23:00,37.1,37.2,10.4,5.8,89.7,0,8.1,83.5,Partially cloudy
10-03-2022,00:00,37.1,37.2,10.3,5.4,89.26,0,10.5,76,Partially cloudy
10-03-2022,01:00,36.9,37.1,10.2,5.5,86.3,0,11.7,61.8,Partially cloudy
10-03-2022,02:00,36.8,37.1,10.1,5.7,85.55,0,7.8,61.8,Partially cloudy
10-03-2022,03:00,36.7,37.1,10,5.7,86.24,0,10.5,61.8,Partially cloudy
10-03-2022,04:00,36.7,36.9,9.9,5.2,86.11,0,3.2,61.8,Partially cloudy
10-03-2022,05:00,36.6,36.8,9.9,4.9,88.36,0,0.9,55,Partially cloudy
10-03-2022,06:00,36.6,36.7,9.8,5,86.82,0,0,80.3,Partially cloudy
10-03-2022,07:00,36.5,36.7,9.7,4.7,90.73,0,3.3,87.1,Partially cloudy
10-03-2022,08:00,36.6,36.6,9.6,7.3,79.66,0,10.5,7.8,Clear
10-03-2022,09:00,36.5,36.6,9.6,9.7,69.77,0,9.7,0,Clear
10-03-2022,10:00,36.4,36.5,9.6,11.6,65.44,0,9.4,0,Clear
10-03-2022,11:00,36.3,36.6,9.8,13.5,59.18,0,9,0,Clear
10-03-2022,12:00,36.1,36.5,10,14.7,54.26,0,6.2,0,Clear
10-03-2022,13:00,36.1,36.4,10.4,16.3,46.03,0,3.4,0,Clear
10-03-2022,14:00,36.1,36.3,10.8,16.5,44.33,0,8.5,0,Clear
10-03-2022,15:00,36,36.1,11.2,17.5,40.39,0,3.1,0,Clear
10-03-2022,16:00,35.9,36.1,11.6,17.7,37.47,0,10.6,0,Clear
10-03-2022,17:00,35.9,36.1,11.8,16.8,39.91,0,7.6,0,Clear
10-03-2022,18:00,35.9,36,12,14.6,44.45,0,1.5,0,Clear
10-03-2022,19:00,35.9,35.9,12,11.7,56.99,0,1.5,0,Clear
10-03-2022,20:00,35.9,35.9,12,10.8,60.3,0,1.5,0,Clear
10-03-2022,21:00,35.8,35.9,11.8,8.6,77.27,0,1.5,0,Clear
10-03-2022,22:00,35.8,35.9,11.7,9.1,70.36,0,8.4,0,Clear
10-03-2022,23:00,35.8,35.9,11.5,8.9,71.68,0,6.2,0,Clear
11-03-2022,00:00,35.7,35.8,11.3,6.9,83.1,0,1.5,0,Clear
11-03-2022,01:00,35.7,35.8,11.1,6.6,87.53,0,1.5,0,Clear
11-03-2022,02:00,35.7,35.8,11,5.9,89.4,0,2.2,0,Clear
11-03-2022,03:00,35.6,35.7,10.8,6.2,87.41,0,6.8,0,Clear
11-03-2022,04:00,35.6,35.7,10.6,6,89.87,0,8.2,0,Clear
11-03-2022,05:00,35.6,35.7,10.5,6.8,94.3,0,7.5,0,Clear
11-03-2022,06:00,35.3,35.6,10.3,6.1,96.43,0,0,7.8,Clear
11-03-2022,07:00,35.5,35.6,10.2,6.4,97.86,0,0,80.3,Partially cloudy
11-03-2022,08:00,35.5,35.6,10.1,10.7,90.84,0,10,69.2,Partially cloudy
11-03-2022,09:00,35.3,35.3,10,12.7,80.15,0,11,7.8,Clear
11-03-2022,10:00,35.4,35.5,10.1,14.5,74.31,0,9.4,7.8,Clear
11-03-2022,11:00,35.2,35.5,10.3,16.7,68.16,0,12.3,7.8,Clear
11-03-2022,12:00,35.2,35.3,10.5,17.8,59.08,0,1.6,77.9,Partially cloudy
11-03-2022,13:00,35.3,35.4,10.9,20,48.62,0,9.5,89,Partially cloudy
11-03-2022,14:00,35.3,35.2,11.3,19.9,47.98,0,11.4,95.8,Overcast
11-03-2022,15:00,35.1,35.2,11.7,19.6,48.13,0,8.4,66,Partially cloudy
11-03-2022,16:00,35.1,35.3,12,19.9,46.99,0,3.9,77.9,Partially cloudy
11-03-2022,17:00,35.1,35.3,12.2,19.3,48.95,0,0.5,89,Partially cloudy
11-03-2022,18:00,35.2,35.1,12.3,17.1,56.54,0,8.2,96.8,Overcast
11-03-2022,19:00,35.1,35.1,12.4,13.3,56.62,0,25.8,98.9,Overcast
11-03-2022,20:00,35,35.1,12.4,10.3,63.53,0,23,95.1,Overcast
11-03-2022,21:00,35,35.2,12.3,8,70.72,0,32,100,Overcast
11-03-2022,22:00,35.1,35.1,12.2,2.6,86.27,0.466,34.7,100,"Rain, Overcast"
11-03-2022,23:00,35.1,35,12,1.3,88.58,1.362,28.5,100,"Snow, Rain, Overcast"
12-03-2022,00:00,35,35,11.7,-0.2,89.74,1.298,25.2,100,"Snow, Rain, Overcast"
12-03-2022,01:00,35,35.1,11.5,-1.2,95.09,0.564,31.4,100,"Snow, Rain, Overcast"
12-03-2022,02:00,34.9,35.1,11.2,-2.4,94.01,0.33,24.7,100,"Snow, Overcast"
12-03-2022,03:00,34.9,35,11,-3.1,93.86,0.07,23.4,100,"Snow, Overcast"
